ED_COUNTER,ED_INTERPOLATED,ED_RAW_CQ,ED_AF3,ED_F7,ED_F3,ED_FC5,ED_T7,ED_P7,ED_O1,ED_O2,ED_P8,ED_T8,ED_FC6,ED_F4,ED_F8,ED_AF4,ED_GYROX,ED_GYROY,ED_TIMESTAMP,ED_ES_TIMESTAMP,ED_FUNC_ID,ED_FUNC_VALUE,ED_MARKER,ED_SYNC_SIGNAL,
33,0,0,4311.794872,647.692308,4181.025641,4121.025641,647.692308,647.692308,647.692308,4173.846154,4308.717949,4151.794872,646.153846,646.153846,4230.25641,3558.974359,1699,1693,3160.586,1.032137,0,0,0,0,
34,0,0,4310.769231,647.692308,4192.307692,4120,647.692308,647.692308,647.692308,4185.641026,4318.974359,4166.666667,646.153846,646.153846,4238.974359,3564.615385,1700,1693,3160.594,1.032137,0,0,0,0,
35,0,0,4322.051282,647.692308,4202.051282,4127.179487,647.692308,647.692308,647.692308,4185.128205,4318.461538,4170.25641,646.153846,646.153846,4241.538462,3572.307692,1699,1693,3160.607,1.032137,0,0,0,0,
36,0,0,4333.846154,647.692308,4204.102564,4135.384615,647.692308,647.692308,647.692308,4190.769231,4326.153846,4175.897436,646.153846,646.153846,4242.564103,3578.974359,1699,1694,3160.613,1.032137,0,0,0,0,
37,0,0,4329.74359,647.692308,4197.435897,4132.820513,647.692308,647.692308,647.692308,4194.871795,4323.589744,4169.74359,646.153846,646.153846,4242.564103,3573.333333,1699,1694,3160.618,1.032137,0,0,0,0,
38,0,0,4320.512821,647.692308,4194.871795,4128.717949,647.692308,647.692308,647.692308,4186.666667,4305.128205,4151.282051,646.153846,646.153846,4237.435897,3566.153846,1699,1695,3160.625,1.032137,0,0,0,0,
39,0,0,4315.897436,647.692308,4197.435897,4130.25641,647.692308,647.692308,647.692308,4184.102564,4301.025641,4149.230769,646.153846,646.153846,4235.384615,3569.74359,1699,1695,3160.633,1.032137,0,0,0,0,
"17:12:41	",40,0,0,4319.487179,647.692308,4197.435897,4131.282051,647.692308,647.692308,647.692308,4198.461538,4318.974359,4170.25641,646.153846,646.153846,4243.589744,3575.897436,1699,1696,3160.644,1.032137,0,0,0,0
41,0,0,4323.589744,647.692308,4197.435897,4132.307692,647.692308,647.692308,647.692308,4200.512821,4319.487179,4168.205128,646.153846,646.153846,4242.051282,3573.846154,1700,1695,3160.648,1.032137,0,0,0,0,
42,0,0,4315.897436,647.692308,4201.025641,4132.820513,647.692308,647.692308,647.692308,4188.717949,4296.923077,4139.487179,646.153846,646.153846,4229.230769,3568.205128,1700,1696,3160.656,1.032137,0,0,0,0,
43,0,0,4312.307692,647.692308,4198.461538,4130.769231,647.692308,647.692308,647.692308,4192.307692,4298.461538,4141.025641,646.153846,646.153846,4229.74359,3570.25641,1701,1695,3160.663,1.032137,0,0,0,0,
"17:12:41	",48,0,0,4333.333333,647.692308,4195.897436,4138.974359,647.692308,647.692308,647.692308,4205.128205,4328.717949,4177.948718,646.153846,646.153846,4249.74359,3580.512821,1700,1693,3160.705,1.032137,0,0,0,0
49,0,0,4321.025641,647.692308,4200,4135.897436,647.692308,647.692308,647.692308,4196.923077,4320,4171.794872,646.153846,646.153846,4246.153846,3577.435897,1699,1693,3160.711,1.032137,0,0,0,0,
50,0,0,4328.205128,647.692308,4192.307692,4137.435897,647.692308,647.692308,647.692308,4190.25641,4321.025641,4169.74359,646.153846,646.153846,4245.128205,3584.102564,1699,1691,3160.721,1.032137,0,0,0,0,
51,0,0,4335.897436,647.692308,4191.282051,4140,647.692308,647.692308,647.692308,4198.461538,4326.153846,4170.25641,646.153846,646.153846,4246.666667,3585.641026,1699,1692,3160.726,1.032137,0,0,0,0,
"17:12:41	",52,0,0,4328.717949,647.692308,4197.435897,4135.897436,647.692308,647.692308,647.692308,4200.512821,4322.051282,4166.666667,646.153846,646.153846,4246.153846,3582.051282,1699,1692,3160.748,1.50129,0,0,0,0
53,0,0,4327.179487,647.692308,4191.794872,4132.820513,647.692308,647.692308,647.692308,4193.846154,4323.076923,4170.769231,646.153846,646.153846,4249.74359,3584.102564,1698,1693,3160.748,1.50129,0,0,0,0,
54,0,0,4328.205128,647.692308,4191.794872,4135.384615,647.692308,647.692308,647.692308,4187.692308,4317.435897,4164.615385,646.153846,646.153846,4247.692308,3582.564103,1699,1692,3160.75,1.50129,0,0,0,0,
55,0,0,4327.692308,647.692308,4202.051282,4136.410256,647.692308,647.692308,647.692308,4186.153846,4313.333333,4158.974359,646.153846,646.153846,4243.076923,3580,1698,1693,3160.767,1.50129,0,0,0,0,
"17:12:41	",60,0,0,4369.230769,647.692308,4192.820513,4187.179487,647.692308,647.692308,647.692308,4043.589744,4108.717949,3937.435897,646.153846,646.153846,4115.384615,3541.538462,1699,1693,3160.797,1.540386,0,0,0,0
61,0,0,4369.74359,647.692308,4196.410256,4185.641026,647.692308,647.692308,647.692308,4063.076923,4140,3969.230769,646.153846,646.153846,4127.179487,3547.692308,1700,1692,3160.805,1.540386,0,0,0,0,
62,0,0,4363.076923,647.692308,4198.974359,4177.435897,647.692308,647.692308,647.692308,4073.846154,4162.564103,3996.923077,646.153846,646.153846,4139.487179,3545.641026,1700,1693,3160.816,1.540386,0,0,0,0,
63,0,0,4358.974359,647.692308,4202.564103,4167.692308,647.692308,647.692308,647.692308,4097.948718,4207.179487,4047.179487,646.153846,646.153846,4158.461538,3550.25641,1700,1692,3160.82,1.540386,0,0,0,0,
"17:12:41	",64,0,511,4360,647.692308,4210.25641,4161.538462,647.692308,647.692308,647.692308,4134.871795,4264.102564,4106.153846,646.153846,646.153846,4182.051282,3566.666667,1699,1692,3160.833,1.540386,0,0,0,0
65,0,356,4366.153846,647.692308,4210.769231,4157.435897,647.692308,647.692308,647.692308,4167.179487,4305.641026,4151.282051,646.153846,646.153846,4200.512821,3577.948718,1700,1690,3160.843,1.540386,0,0,0,0,
66,0,525,4361.538462,647.692308,4209.74359,4152.307692,647.692308,647.692308,647.692308,4197.435897,4343.589744,4193.846154,646.153846,646.153846,4224.615385,3581.025641,1700,1692,3160.844,1.540386,0,0,0,0,
67,0,0,4350.25641,647.692308,4208.717949,4146.153846,647.692308,647.692308,647.692308,4225.641026,4373.846154,4230.769231,646.153846,646.153846,4251.282051,3586.666667,1700,1691,3160.853,1.540386,0,0,0,0,
68,0,0,4361.025641,647.692308,4203.076923,4147.179487,647.692308,647.692308,647.692308,4248.717949,4392.820513,4251.282051,646.153846,646.153846,4268.205128,3598.974359,1700,1692,3160.864,1.540386,0,0,0,0,
69,0,0,4376.410256,647.692308,4205.641026,4152.820513,647.692308,647.692308,647.692308,4268.717949,4415.384615,4271.282051,646.153846,646.153846,4281.538462,3612.307692,1700,1691,3160.874,1.540386,0,0,0,0,
70,0,0,4371.794872,647.692308,4214.358974,4155.897436,647.692308,647.692308,647.692308,4264.102564,4408.717949,4262.564103,646.153846,646.153846,4287.692308,3614.358974,1700,1692,3160.883,1.540386,0,0,0,0,
71,0,748,4370.25641,647.692308,4221.025641,4160.512821,647.692308,647.692308,647.692308,4236.923077,4370.769231,4222.564103,646.153846,646.153846,4280,3611.794872,1700,1691,3160.883,1.540386,0,0,0,0,
"17:12:41	",72,0,1098,4377.948718,647.692308,4221.025641,4164.615385,647.692308,647.692308,647.692308,4217.948718,4347.692308,4199.487179,646.153846,646.153846,4270.769231,3610.769231,1699,1693,3160.893,1.540386,0,0,0,0
73,0,1171,4371.282051,647.692308,4216.923077,4161.025641,647.692308,647.692308,647.692308,4208.205128,4340.512821,4192.820513,646.153846,646.153846,4265.128205,3608.205128,1700,1691,3160.899,1.540386,0,0,0,0,
74,0,643,4368.205128,647.692308,4221.538462,4161.025641,647.692308,647.692308,647.692308,4214.358974,4354.871795,4205.641026,646.153846,646.153846,4270.25641,3609.74359,1698,1692,3160.906,1.540386,0,0,0,0,
75,0,415,4377.948718,647.692308,4237.948718,4166.153846,647.692308,647.692308,647.692308,4238.461538,4389.74359,4243.076923,646.153846,646.153846,4288.717949,3618.974359,1700,1693,3160.914,1.540386,0,0,0,0,
"17:12:41	",84,0,0,4344.615385,647.692308,4221.538462,4151.794872,647.692308,647.692308,647.692308,4214.871795,4341.538462,4190.25641,646.153846,646.153846,4265.128205,3598.974359,1702,1694,3160.985,1.540386,0,0,0,0
85,0,0,4357.948718,647.692308,4225.128205,4160.512821,647.692308,647.692308,647.692308,4227.179487,4359.487179,4212.820513,646.153846,646.153846,4273.846154,3602.564103,1700,1695,3161.002,1.540386,0,0,0,0,
86,0,643,4350.769231,647.692308,4216.410256,4158.461538,647.692308,647.692308,647.692308,4207.179487,4340.512821,4192.307692,646.153846,646.153846,4262.564103,3595.897436,1703,1696,3161.002,1.540386,0,0,0,0,
87,0,415,4331.282051,647.692308,4206.666667,4150.25641,647.692308,647.692308,647.692308,4185.641026,4316.923077,4162.051282,646.153846,646.153846,4248.717949,3590.769231,1702,1696,3161.008,1.540386,0,0,0,0,
"17:12:41	",92,0,0,4331.282051,647.692308,4206.153846,4142.564103,647.692308,647.692308,647.692308,4225.128205,4349.230769,4204.102564,646.153846,646.153846,4267.179487,3590.769231,1704,1699,3161.047,1.540386,0,0,0,0
93,0,0,4322.564103,647.692308,4202.564103,4135.384615,647.692308,647.692308,647.692308,4204.102564,4338.461538,4191.282051,646.153846,646.153846,4263.589744,3586.666667,1704,1697,3161.055,1.540386,0,0,0,0,
94,0,643,4330.769231,647.692308,4196.923077,4136.923077,647.692308,647.692308,647.692308,4193.333333,4332.307692,4182.564103,646.153846,646.153846,4261.538462,3587.692308,1703,1694,3161.063,1.540386,0,0,0,0,
95,0,415,4344.102564,647.692308,4204.102564,4143.076923,647.692308,647.692308,647.692308,4210.25641,4343.076923,4194.871795,646.153846,646.153846,4262.051282,3589.74359,1702,1694,3161.071,1.540386,0,0,0,0,
"17:12:41	",96,0,0,4344.102564,647.692308,4215.384615,4149.74359,647.692308,647.692308,647.692308,4218.974359,4349.230769,4201.538462,646.153846,646.153846,4262.051282,3591.794872,1701,1694,3161.081,1.540386,0,0,0,0
97,0,0,4334.871795,647.692308,4209.74359,4149.74359,647.692308,647.692308,647.692308,4213.333333,4340,4190.769231,646.153846,646.153846,4260.512821,3591.794872,1700,1696,3161.087,1.540386,0,0,0,0,
98,0,643,4324.102564,647.692308,4194.871795,4141.025641,647.692308,647.692308,647.692308,4203.076923,4322.564103,4171.282051,646.153846,646.153846,4251.282051,3584.615385,1698,1694,3161.094,1.540386,0,0,0,0,
99,0,415,4323.589744,647.692308,4194.358974,4141.025641,647.692308,647.692308,647.692308,4191.282051,4314.871795,4162.051282,646.153846,646.153846,4245.641026,3579.487179,1697,1696,3161.103,1.540386,0,0,0,0,
100,0,0,4334.871795,647.692308,4206.666667,4150.769231,647.692308,647.692308,647.692308,4194.358974,4325.641026,4175.897436,646.153846,646.153846,4251.794872,3583.589744,1697,1694,3161.109,1.540386,0,0,0,0,
101,0,0,4333.846154,647.692308,4209.230769,4150.769231,647.692308,647.692308,647.692308,4205.641026,4327.692308,4179.487179,646.153846,646.153846,4254.358974,3585.128205,1696,1694,3161.117,1.540386,0,0,0,0,
102,0,643,4320,647.692308,4197.948718,4144.615385,647.692308,647.692308,647.692308,4200,4312.307692,4162.564103,646.153846,646.153846,4248.205128,3577.948718,1697,1691,3161.131,1.540386,0,0,0,0,
103,0,415,4327.692308,647.692308,4191.794872,4148.205128,647.692308,647.692308,647.692308,4181.025641,4302.564103,4153.846154,646.153846,646.153846,4242.564103,3571.794872,1696,1689,3161.135,1.540386,0,0,0,0,
"17:12:41	",104,0,0,4338.974359,647.692308,4190.769231,4153.333333,647.692308,647.692308,647.692308,4171.794872,4298.974359,4152.820513,646.153846,646.153846,4239.487179,3572.820513,1697,1689,3161.141,1.540386,0,0,0,0
105,0,0,4331.794872,647.692308,4192.307692,4148.205128,647.692308,647.692308,647.692308,4184.102564,4308.717949,4160,646.153846,646.153846,4243.076923,3580.512821,1696,1688,3161.15,1.540386,0,0,0,0,
106,0,643,4324.615385,647.692308,4195.384615,4139.487179,647.692308,647.692308,647.692308,4202.051282,4334.358974,4181.025641,646.153846,646.153846,4253.333333,3585.128205,1696,1687,3161.157,1.540386,0,0,0,0,
107,0,415,4316.410256,647.692308,4192.820513,4134.871795,647.692308,647.692308,647.692308,4196.410256,4345.128205,4193.846154,646.153846,646.153846,4258.461538,3581.538462,1696,1686,3161.164,1.540386,0,0,0,0,
"17:12:41	",112,0,0,4288.717949,647.692308,4178.974359,4125.128205,647.692308,647.692308,647.692308,4144.102564,4268.205128,4116.410256,646.153846,646.153846,4223.076923,3560.512821,1698,1692,3161.202,1.540386,0,0,0,0
113,0,0,4297.435897,647.692308,4170.25641,4125.128205,647.692308,647.692308,647.692308,4146.666667,4255.384615,4105.128205,646.153846,646.153846,4214.871795,3554.358974,1699,1693,3161.211,1.540386,0,0,0,0,
114,0,643,4300.512821,647.692308,4162.564103,4127.692308,647.692308,647.692308,647.692308,4152.307692,4259.487179,4106.153846,646.153846,646.153846,4212.820513,3550.769231,1698,1692,3161.22,1.540386,0,0,0,0,
115,0,415,4294.358974,647.692308,4174.358974,4121.025641,647.692308,647.692308,647.692308,4158.974359,4269.230769,4113.846154,646.153846,646.153846,4214.358974,3551.794872,1698,1693,3161.227,1.540386,0,0,0,0,
116,0,0,4287.692308,647.692308,4177.948718,4114.358974,647.692308,647.692308,647.692308,4158.461538,4261.025641,4108.205128,646.153846,646.153846,4209.230769,3550.769231,1699,1693,3161.244,2.017359,0,0,0,0,
117,0,0,4283.589744,647.692308,4165.128205,4117.948718,647.692308,647.692308,647.692308,4145.641026,4238.974359,4082.051282,646.153846,646.153846,4195.897436,3539.487179,1699,1693,3161.244,2.017359,0,0,0,0,
118,0,643,4278.461538,647.692308,4157.948718,4118.974359,647.692308,647.692308,647.692308,4139.487179,4231.794872,4072.820513,646.153846,646.153846,4188.717949,3527.179487,1700,1694,3161.265,2.017359,0,0,0,0,
119,0,415,4266.666667,647.692308,4157.435897,4108.205128,647.692308,647.692308,647.692308,4130.769231,4232.820513,4077.435897,646.153846,646.153846,4186.666667,3524.615385,1699,1694,3161.265,2.017359,0,0,0,0,
"17:12:41	",120,0,0,4260,647.692308,4157.435897,4105.128205,647.692308,647.692308,647.692308,4126.666667,4231.794872,4076.923077,646.153846,646.153846,4187.692308,3530.25641,1699,1694,3161.268,2.048635,0,0,0,0
121,0,0,4272.820513,647.692308,4156.410256,4113.333333,647.692308,647.692308,647.692308,4137.948718,4236.410256,4079.487179,646.153846,646.153846,4190.769231,3532.820513,1698,1694,3161.274,2.048635,0,0,0,0,
122,0,643,4286.153846,647.692308,4157.435897,4116.923077,647.692308,647.692308,647.692308,4152.820513,4257.948718,4102.051282,646.153846,646.153846,4198.461538,3530.769231,1697,1694,3161.288,2.048635,0,0,0,0,
123,0,415,4276.923077,647.692308,4162.051282,4111.794872,647.692308,647.692308,647.692308,4156.923077,4273.333333,4120.512821,646.153846,646.153846,4205.128205,3529.74359,1697,1695,3161.288,2.048635,0,0,0,0,
124,0,0,4273.333333,647.692308,4163.076923,4109.74359,647.692308,647.692308,647.692308,4158.461538,4269.230769,4116.410256,646.153846,646.153846,4205.128205,3537.948718,1696,1694,3161.297,2.048635,0,0,0,0,
125,0,0,4282.051282,647.692308,4161.025641,4109.74359,647.692308,647.692308,647.692308,4166.153846,4272.307692,4113.846154,646.153846,646.153846,4206.666667,3549.74359,1696,1694,3161.305,2.048635,0,0,0,0,
126,0,643,4272.307692,647.692308,4159.487179,4100,647.692308,647.692308,647.692308,4161.538462,4271.282051,4113.846154,646.153846,646.153846,4207.179487,3547.179487,1696,1693,3161.317,2.048635,0,0,0,0,
127,0,415,4262.564103,647.692308,4157.948718,4085.641026,647.692308,647.692308,647.692308,4150.25641,4256.923077,4108.205128,646.153846,646.153846,4205.128205,3538.461538,1697,1694,3161.32,2.048635,0,0,0,0,
"17:12:41	",128,0,0,4269.74359,647.692308,4163.076923,4073.333333,647.692308,647.692308,647.692308,4143.076923,4247.179487,4096.410256,646.153846,646.153846,4197.435897,3538.974359,1696,1693,3161.341,2.048635,0,0,0,0
0,0,511,4267.692308,647.692308,4162.051282,4055.897436,647.692308,647.692308,647.692308,4113.846154,4209.230769,4050.25641,646.153846,646.153846,4172.307692,3532.307692,1697,1694,3161.341,2.048635,0,0,0,0,
1,0,358,4258.461538,647.692308,4156.410256,4048.205128,647.692308,647.692308,647.692308,4088.717949,4174.358974,4015.897436,646.153846,646.153846,4156.923077,3521.538462,1698,1693,3161.35,2.048635,0,0,0,0,
2,0,525,4264.615385,647.692308,4165.128205,4055.897436,647.692308,647.692308,647.692308,4110.25641,4203.076923,4047.179487,646.153846,646.153846,4169.230769,3526.153846,1697,1694,3161.353,2.048635,0,0,0,0,
"17:12:41	",7,0,749,4267.692308,647.692308,4154.358974,4046.666667,647.692308,647.692308,647.692308,4127.179487,4210.769231,4058.461538,646.153846,646.153846,4167.179487,3524.102564,1699,1693,3161.391,2.048635,0,0,0,0
8,0,1101,4253.846154,647.692308,4141.538462,4042.051282,647.692308,647.692308,647.692308,4086.153846,4162.051282,4007.692308,646.153846,646.153846,4144.102564,3512.820513,1701,1694,3161.399,2.048635,0,0,0,0,
9,0,1172,4243.589744,647.692308,4143.076923,4042.051282,647.692308,647.692308,647.692308,4056.410256,4131.282051,3973.846154,646.153846,646.153846,4125.641026,3502.051282,1700,1694,3161.412,2.048635,0,0,0,0,
10,0,643,4258.974359,647.692308,4157.948718,4050.769231,647.692308,647.692308,647.692308,4082.564103,4162.564103,4007.692308,646.153846,646.153846,4137.948718,3510.769231,1700,1693,3161.414,2.048635,0,0,0,0,
"17:12:41	",11,0,415,4269.230769,647.692308,4165.128205,4056.923077,647.692308,647.692308,647.692308,4103.076923,4187.179487,4034.358974,646.153846,646.153846,4149.74359,3520.512821,1700,1695,3161.423,2.048635,0,0,0,0
12,0,0,4252.820513,647.692308,4150.25641,4047.692308,647.692308,647.692308,647.692308,4073.846154,4152.820513,3997.948718,646.153846,646.153846,4133.333333,3509.230769,1701,1694,3161.43,2.048635,0,0,0,0,
13,0,0,4234.871795,647.692308,4136.923077,4038.461538,647.692308,647.692308,647.692308,4058.974359,4133.333333,3975.384615,646.153846,646.153846,4122.051282,3498.461538,1699,1694,3161.442,2.048635,0,0,0,0,
14,0,643,4235.384615,647.692308,4132.820513,4041.538462,647.692308,647.692308,647.692308,4080,4154.358974,3995.897436,646.153846,646.153846,4129.230769,3502.051282,1701,1694,3161.446,2.048635,0,0,0,0,
"17:12:41	",19,0,0,4222.051282,647.692308,4118.974359,4031.282051,647.692308,647.692308,647.692308,4004.615385,4043.589744,3885.128205,646.153846,646.153846,4069.230769,3474.358974,1700,1693,3161.484,2.048635,0,0,0,0
20,0,0,4205.128205,647.692308,4103.076923,4021.025641,647.692308,647.692308,647.692308,3963.589744,3993.846154,3831.282051,646.153846,646.153846,4038.461538,3460,1699,1693,3161.495,2.048635,0,0,0,0,
21,0,0,4180,647.692308,4067.179487,4020.512821,647.692308,647.692308,647.692308,3903.589744,3913.846154,3748.717949,646.153846,646.153846,3996.923077,3439.487179,1698,1692,3161.507,2.048635,0,0,0,0,
22,0,0,4173.333333,647.692308,4056.410256,4020,647.692308,647.692308,647.692308,3859.487179,3858.461538,3693.333333,646.153846,646.153846,3964.102564,3415.897436,1697,1693,3161.509,2.048635,0,0,0,0,
"17:12:41	",23,0,0,4188.205128,647.692308,4074.871795,4014.871795,647.692308,647.692308,647.692308,3863.076923,3867.692308,3700.512821,646.153846,646.153846,3952.820513,3407.692308,1699,1691,3161.517,2.048635,0,0,0,0
24,0,0,4206.153846,647.692308,4100,4023.076923,647.692308,647.692308,647.692308,3906.153846,3922.564103,3757.435897,646.153846,646.153846,3974.358974,3418.461538,1697,1691,3161.524,2.048635,0,0,0,0,
25,0,0,4206.153846,647.692308,4119.487179,4033.846154,647.692308,647.692308,647.692308,3942.564103,3965.641026,3803.589744,646.153846,646.153846,3995.897436,3428.205128,1698,1692,3161.538,2.048635,0,0,0,0,
26,0,0,4189.230769,647.692308,4117.948718,4020,647.692308,647.692308,647.692308,3906.666667,3904.102564,3739.487179,646.153846,646.153846,3965.128205,3408.205128,1698,1691,3161.54,2.048635,0,0,0,0,
27,0,0,4168.717949,647.692308,4080,4001.025641,647.692308,647.692308,647.692308,3852.820513,3824.615385,3658.974359,646.153846,646.153846,3921.538462,3377.435897,1698,1693,3161.549,2.048635,0,0,0,0,
28,0,0,4159.487179,647.692308,4038.461538,4000.512821,647.692308,647.692308,647.692308,3846.666667,3827.179487,3660,646.153846,646.153846,3917.435897,3372.820513,1698,1692,3161.555,2.048635,0,0,0,0,
29,0,0,4153.333333,647.692308,4025.641026,4003.076923,647.692308,647.692308,647.692308,3840,3826.666667,3655.897436,646.153846,646.153846,3916.410256,3372.820513,1697,1693,3161.571,2.048635,0,0,0,0,
30,0,0,4132.307692,647.692308,4008.717949,3987.692308,647.692308,647.692308,647.692308,3790.769231,3757.948718,3587.692308,646.153846,646.153846,3878.974359,3347.692308,1698,1692,3161.571,2.048635,0,0,0,0,
"17:12:41	",31,0,0,4120,647.692308,3991.282051,3978.461538,647.692308,647.692308,647.692308,3752.820513,3709.230769,3537.435897,646.153846,646.153846,3846.153846,3329.74359,1697,1692,3161.583,2.048635,0,0,0,0
